,PC1,PC2,PC3,PC4
3239,-0.4156318135140865,0.6764310753725271,-0.9277050363104762,-0.30257322672598747
5919,0.9138151922635847,0.14128661235662235,0.23263157332304277,-1.3398716287172021
3290,-2.068619522252378,1.12013032605749,-1.0379966022565976,1.5637806022354708
6248,-0.8967391835051775,0.3255240334408796,-0.7496293963342316,0.6743312526163812
72,-1.4531125426069003,1.5058434702916348,0.610721779834247,1.1317430151733008
5852,4.300726401655815,-0.5466448942737016,-0.29307496608571587,0.7922308909406575
2934,-0.6354868330014439,1.639180402352417,-0.9360807486274993,-0.6368080234596339
3134,-3.477199492650382,-1.8653790898682934,0.23407425208286556,0.3492486659977541
1247,-4.473780486591858,-1.2053264523108351,1.1758980163329324,3.1085075594878533
6169,1.7691025455099525,-1.246706999902171,0.20495013226869532,0.3126257652472706
6546,2.602541112424494,-0.5993928433253726,0.76066771660672,1.0232243701156085
6277,-0.5335129655761915,-2.8837358879500132,-0.021078583075662512,0.8058582630824528
5851,0.9294624188226958,-1.3362050726471757,0.1825997087200797,0.14949254422633557
3194,-2.494804736878725,2.0751507111210987,0.22925329079708442,-0.7999290800405255
6000,1.1363453009664448,-1.1396480764024792,0.8633368640211352,-0.08646323667303937
1078,0.08897593338262659,2.092384723135806,-0.6571225880698413,0.8033095648367009
4839,4.225782506871507,-0.48897289997156695,1.5440086674615783,-0.8380458806529483
1384,-0.4125760031918612,-0.4425878082990734,-1.1387954658618982,-0.4988555585352306
6959,1.8995034922450174,1.171484872082086,0.9358399617946396,0.8386875656320933
4531,0.16035495485435672,-0.3838936028567339,0.5196948259392886,0.9648573426308252
756,-2.255666364714738,-0.5035613694887351,2.7124963481949083,-0.9314768138148841
1936,-0.9140739917774146,-0.3554121605482197,0.2535480141747031,0.888397107852018
2968,0.03777385511493578,-0.6704207099060603,0.40624214212173754,-1.0477123733807021
1851,0.9328516312919749,0.7016999007808091,-1.0880658838540835,-0.9267300273527931
3977,0.32406742651019216,-1.1785872212951618,0.656470488040557,0.3960585735146996
1604,-1.7663793347251369,0.88399573879739,-0.891453633872158,0.6945110721948733
4365,4.106170554036035,0.7510732069363779,-0.19659358848118566,0.4188498561798626
2215,-0.9289157770093038,-0.17844068284257045,-0.8299478791236736,-0.5137978727558628
1023,0.09319034396524963,0.6316714118923336,0.6051467551446299,1.4266748083172
5390,0.41756157844132225,-0.5324682515435298,0.6094974617422053,-0.45389332247701597
3316,-2.588654072158172,-0.7026113943943691,-0.07198637685320967,1.1731903615200865
1987,0.34276205893934947,-0.033800903701820394,-0.7694723539920787,-0.21202098056261806
5444,-0.06260372909158876,-1.0211970623805766,-0.20257159976553438,0.2768495587744354
6899,-0.359470590582912,0.10207303274992634,-1.6248765804570002,1.3701324149957652
4652,2.7312979548885257,-1.2766782344657142,1.7104109116786435,-0.58683129366393
3698,1.4643202219182783,-0.32491388893681966,0.5780927441624776,0.39942837156298483
6676,2.126641808736885,-0.05480793630395581,-0.6088589669601673,0.4601278223972082
2529,-1.7983918219947492,0.07619695820670369,-0.4700865648328499,0.894718519511964
3908,1.0342564138746873,0.46931418588268287,0.19093701976955632,0.2554287684835626
684,-1.8546766814352866,0.3439217019775512,-0.21093645199437436,0.016562633609541837
5614,-0.3244522579277617,2.1241878053818364,1.2795931390604207,-1.0839455564668956
389,-1.3358088526568537,0.4707039397315618,-0.1633235878007124,-1.1609366917510677
1576,-0.05899369340417346,2.183847877557609,1.5397098717936863,1.387550110219125
3822,5.472843207938167,-2.0929095828049826,0.8430261640170241,0.3295023808398101
2188,-2.4053887445301627,-0.08074504917710439,0.633599076847744,0.8233152394237666
6156,0.36283352857913787,-1.9360051187474672,-0.38551129300134496,-0.3125343324008181
3722,3.6013913804740523,1.235849576919924,-0.17633120031796493,0.256521477740977
4738,2.0885408626080726,0.25003656654514217,1.0568087770759993,0.07095688638875339
1759,-1.9856883631568527,0.4184292456421242,-1.5454926275701557,-1.1241275845400334
1005,-1.4913299608519976,-1.1483005319620951,0.16276636130246885,0.9219643518779673
1483,-2.4259705350027514,-0.14263347026618542,0.33494143419100697,-0.2986420344623294
1961,0.4597375657622288,-0.6014054131268384,-0.4398212142211275,0.9658544922618663
3544,-0.29076127710210575,-0.4269203704653657,-0.15276633955487365,-2.1579702586761997
22,-2.2060754204420623,0.5735664441134194,-0.5112839263707868,-0.9236344877814371
4640,1.243962104334949,-0.04253150857607587,-0.8118324181259218,-0.2646611361325014
6265,1.1134214987893922,0.5687248180911946,0.5084493451912205,-1.1800092428309672
5990,0.6715894150773721,-3.225382094973314,0.3181066749834213,0.5617613997576016
2331,-2.446928191318253,-0.6486058660592855,-1.1424638880573188,2.3874895348224165
3619,-0.3275271510950548,0.8185378406737204,-1.2767698341473355,0.9880437527944402
4421,0.19671532731561095,-0.9003993851340129,-0.37894704179781874,-1.4786285441227396
4015,1.903080843349207,0.5622114926653717,1.3435365577251202,-0.13883292209338208
5918,-0.036247977868045574,0.10830084326676193,-0.609993747851451,-1.00674147614769
2506,-2.007381488774351,0.4137578945104305,2.940367714893962,3.016535468406355
3810,2.486227859133614,-0.6509316612365703,-0.5542744293429278,0.8328394338139512
2885,-0.6678767093186138,0.4392594611976506,1.4387185995487008,0.37502751070998225
1503,0.40607624649420665,0.5416548961825861,-0.5295282696678765,0.22509610388180407
3831,2.4836574455085336,-0.22394820012247427,-0.5681479590053232,-0.4588774554046802
689,-0.7164147035354765,0.6449988549595808,0.4520339226858079,-0.6673821493754198
5099,0.45750774743483724,-1.2981608551197263,0.43379517197395984,-0.9826635493108061
3296,-0.846889589935784,-0.5885121057175279,-1.0223059294516188,0.7682663324662861
445,-0.9045692792493418,0.3913306738015349,-0.35370848009533945,-0.45422146019798054
1447,-2.513601836991741,-0.6642260853570537,-1.18433389851219,-0.7876881907616998
4999,-0.43563978915485074,-0.4744260020951314,-0.8252009116389526,-1.1068090009841445
2900,-1.6260623304130615,-1.5337094987600997,-1.422167396466033,0.4888342922421343
1399,-0.7864367138463942,-0.42171903766111946,-1.094335148676006,-0.11145045783288512
5439,1.246365493141768,2.0965011102596467,-1.7140416977003408,0.006796680603209659
4614,-1.4412858413245404,1.7124936007810556,0.8114021106283082,2.0938198395065664
273,-0.6462432556043187,0.27141840129617895,-0.15879724012517868,-0.07586272767881946
6744,2.657243127225784,-2.136795885465787,1.0837380471806972,1.7210513679049262
6402,1.7486497645752748,-1.6864579967583646,-0.7506517312093482,-0.43116662053577054
5952,0.5826668429738445,1.0446941378128107,1.044085044935992,-0.7896095135536859
3339,-1.020915396677196,-1.1582826472877266,0.5737364321389338,-1.75761818386986
4141,0.4589981329233088,0.7210373859700245,2.3037653421818223,-1.3760753532608896
605,-2.910848796623385,1.5572419519303824,1.8691493543204774,0.011570369134993328
4195,-0.11738593558196553,-0.3087263678683839,2.2912231863609764,-2.120172552327418
4816,1.915184685937611,1.5116047761721838,0.07315491474524934,-1.1097152121355771
1532,-2.034423346311255,-0.9587676870072079,0.9442395079003302,-0.6216083318380424
1873,-2.6223849686135576,-0.021805949932933354,0.9905549257708679,-1.2591727601992149
6326,2.780429641907295,0.8405205991239321,0.11567177156452703,-0.21797009349170862
1536,-2.129142136170009,1.9638628299071497,1.5224207598134312,1.3635940068643326
4627,2.762931605822801,-3.822950485971702,1.422786630309589,-0.5411470255947252
359,-1.0461837249938906,1.080160621719758,-0.07717059527131968,0.5540034024708851
6878,3.3438848258941465,-0.18512180296332098,0.2540224529350869,-0.8818114619933527
2093,-1.8744455182696909,0.13301318060421494,-0.3926456275456961,0.27950856837857724
6728,1.451885031838646,-0.18335502060160508,-0.10496746422092292,0.16350997090800404
486,0.08049129790522846,1.2914963984830234,0.7943339133527128,0.26518269135532935
6299,1.366727766353497,0.38515736771377973,-0.08013731880721854,0.06599799795739829
4045,-0.05109241002176908,-0.23731645280967453,-0.6892843846831131,1.0433427408911236
5377,1.1932544651291792,1.2748832407393875,-1.8234619979565876,0.3744613507766582
574,-1.3856075529982923,0.9178796750816234,0.8938503928092582,-0.5579335291547645
3005,-1.2795785136553792,-0.4479260895238031,-0.8901923991869086,-0.9123255013727988
5631,1.1010636196184052,-1.7505450764803014,2.5974752318807837,-1.506674907881053
6095,3.447514433116019,-0.29786113492852456,-0.45043088820509486,0.8855750388103406
501,-2.696501116214386,1.2709853085631335,-0.08430587862769345,-0.7835903923914089
3223,-2.3621351655709066,0.17424095795088237,0.9983672622587154,0.1415182199045089
5414,1.2653713523519816,0.05755504341506178,-0.10407557668524868,-0.3591561279524855
6154,-0.36866062153082724,0.1521855243920242,1.6069560402674086,0.21981968911011765
1990,-1.6275440326903234,1.7245723183338562,-0.30384266013695643,1.2119807703578742
1771,-0.9870185732017559,0.8542988866928842,-1.6529680786717216,-1.8206122647276866
4447,2.140818817271614,-1.6084334741364215,0.7252158741499054,1.8673169254858126
6624,3.314311642461081,-0.3471976418592588,-0.059468284321940235,-1.7474160799009475
3554,-2.7046597601161646,0.9679229140107101,1.2731260817047376,0.5364524083047801
3883,2.557015629943206,-0.8861642843196701,0.22700768157398626,0.17192533910790178
5416,1.2383075816604696,0.49362497152013907,-0.41943097034296134,-1.574822112863897
82,-1.7874221351691395,-0.04648933534738005,0.7710616608644727,0.30656833060781113
2296,-3.044693405551784,-0.43415043904916883,0.7696057850945817,0.7581045041811459
2040,1.4291252410733386,1.1034245152122897,-1.0366639658768662,0.6993462388449448
6174,1.3119076347159688,0.38938647984254376,-1.3263869481382928,0.07563072686471371
1502,-2.6892250745064543,2.164656055962388,0.7329940584664735,-0.30765494030396334
196,-2.1324873964869333,-0.17999038197884876,0.4495107197789448,0.18638392939189502
4246,0.18749386067539595,0.5501631365577556,0.9266108390044228,-0.3781921293741215
3169,-2.8731585481659163,-0.3842036547160072,-1.0547622318254686,-1.359238688772294
3867,0.8059221615952571,0.4344830225801919,-1.44425375661257,0.05605634883089875
4136,0.488695115400927,0.2830448392470573,0.050550097208310864,-1.210543445281952
5666,1.7209094591512824,0.3862788448180262,-0.30844423136808097,-1.07629769067245
6173,2.8469358938778755,0.7083203414758791,-0.8115696465196636,0.6289999725298195
1304,-3.451299150844511,-1.4494436836383469,-0.41355525451948866,1.1209791283411021
5947,0.37098265307110234,-0.38698962403231857,-0.058110630944008076,-0.17318662585505507
4593,-0.811746876194102,0.17425806461795693,-1.3503060317663547,0.09231090320935659
6671,1.9607503895779916,-0.7560822041755025,-0.8724605466905959,0.055818285642318756
3001,-1.0094653958998967,0.9863087788086483,-0.8841109707353991,0.5667568671172608
5590,1.0652425452346248,0.8124703532024588,0.5610176228146866,-0.23324703385570758
5596,-0.14212527917346163,0.32495311165719154,0.7830441338352345,-1.9900500928417686
4532,0.8339679065047627,-1.8090289104352695,0.7090966823736402,1.3536263230302052
4234,1.638901784755087,-0.501934625422943,0.781923464570777,-0.44824139577637534
428,1.1928293966315797,1.2350677761885416,1.5524695928437984,-0.041096266031477605
239,0.13224167719061422,-0.31924584632903436,-0.8818767328142174,-1.9733777942087378
4224,-1.3778273290323741,-0.9789640508868295,-1.1250319658393881,1.9976702318254609
943,-1.0637837822561889,1.1139867812858923,-0.40914132904187206,-1.8019301959643677
940,-0.21317203833575635,0.4205221899789492,-0.37121924803072637,-0.8947348990306024
6104,0.48007225493607897,-0.4792078255777303,0.6373591955984009,0.8419560042592908
1793,0.13034483264439234,-0.15402619172357093,-0.7362856422225219,-1.1765821426186611
3853,-0.9585568839484103,-2.236321856753058,-0.5132876796155714,-1.6644251465370103
1060,1.0280047504462884,-1.445813561056255,1.242337618208991,-0.5090976100194596
870,-1.9554865415313383,0.25138159715748726,-2.3344136703073883,-0.38736518521734276
6533,-0.5439884715918283,2.27519929285496,1.4020994212957563,-0.41160848011699663
582,-2.157900782384642,0.8848333524845386,0.7885435817012354,-0.08785083939938587
2458,-1.678033772353507,-0.9694073400514561,0.7672020368284137,0.3324082949960654
6372,3.447606325218609,-0.43977438009465586,-0.9017798453905218,-0.23463136309401456
3806,-0.5418087283852054,0.2242387396326564,-0.0020887121087675717,-1.2127401484454878
5493,3.0382497544330525,0.01325238827957987,-0.023105423872359785,-0.5235537535180103
221,-1.5028899167213858,-0.6297074096960731,-1.0233039630689402,0.6370907710320635
4710,0.5905764284231161,-0.26330592685488424,-1.4870664613625428,1.0695508025733556
3321,-2.661122305268424,-1.8896545383289038,-1.0399057510689207,-0.806223045019367
6525,5.383234923727718,-1.0488599845257505,0.9950687941746572,-1.236645130795321
342,-0.4561216222213198,-1.348984981112939,-0.27511596260953736,0.2134711394872274
5989,0.5509371283238782,-0.2913987083956188,0.2886113810149887,-0.2490632949536729
3427,-0.7957701132608361,-2.0226826811715326,-1.238212842050848,-0.14750579985109394
1298,2.308922968483067,1.551702577140972,-0.6390025503604927,-0.617324546641879
3153,-1.58296288791745,0.9731061756767551,-1.3083445466289243,0.5420897192861045
5424,2.2687049157025414,0.7995083493789218,0.8129037893744564,0.7048751713341284
2975,1.0823380551554487,0.5979584188989411,-0.30112184175795453,0.41639765151036945
2606,-0.34730626471327347,0.2765767098924774,-1.0276931469661117,-0.3075640204432511
4582,2.7465599242047216,-0.8023129677367152,-0.015439718379883734,-0.6197218149190828
2992,-1.407421635576499,0.586052318180914,0.3461491354815973,-0.18911546312745037
3423,-0.4288656099274332,1.434634074019727,0.22683829473555886,-1.7934030729965766
1573,-0.24923002300057748,2.8231204647938397,-0.5390276090041282,3.4095177378005075
792,-1.0967882164203266,-1.9873221436048014,-0.8130123346924811,0.5710142400882818
2641,-0.4294365780453073,0.7112147765096011,1.3574609485787552,-0.1584850538807378
5483,0.2163381530817034,-1.2889799902260963,1.9348934993468168,1.6989163641555416
2217,-3.0167229149851345,1.3361740869124312,0.31348750764949507,-0.054131325468843604
4215,1.4696873112743787,0.9569699747625293,-0.021171804656767015,1.6579185243031014
6243,2.558821680051856,-0.49065864777712653,0.8768959586080821,1.1648717265301083
2723,0.6852356501795479,-0.2426738291529618,-1.1891776323165768,0.5766503474297694
4538,4.238273665167867,0.3369626665001888,1.2868745643296973,-0.42831928998194774
6477,-0.8359620606902569,-2.019426982610948,-0.8467034336089876,-0.1392722571967131
1681,-0.9408914829884232,1.5364494306428087,-1.676885512359164,-0.57130614017508
3954,2.148887289750308,-1.3095400004555142,0.3973688027607525,-1.7713992368650489
4090,2.298258954235689,-0.2819988029531209,-0.45045749414710834,-1.1078380517109843
2827,0.42210654539760706,1.3773349383251485,0.7819607020961206,0.04425989911167009
5455,0.6820711379929173,-1.0966661725149858,-1.4832956217756845,2.2204624368831007
3579,-0.26900511142891514,-0.9244325309371407,0.06581617108284742,-0.13150111898851233
2998,0.07265520600048937,-1.5735861446337527,-1.0671085861693785,-0.6099763204034359
5080,1.5300217214038876,-3.6663581672715755,0.45948867026316736,1.1057333368286006
5900,-0.0019619971052501355,-1.131846138710674,-0.4857173801998129,0.9791769889288778
1556,1.2374927859317262,0.05246635351127281,-1.2920566676244416,1.799793488406676
4981,1.9920988791801906,1.8192774888425045,0.07590613219275313,0.15201460253182833
453,-1.3164607281223308,-0.4945473476160729,-0.48650750640913615,1.057763372407261
4451,1.4509245758648208,-0.6429379004974803,1.4053028489383943,1.5430441338734888
694,0.5095039034220848,1.1593188260548495,-0.13578334564170888,1.29472157038654
4244,-1.0609221909381543,-2.810514692612875,-0.9223930292744239,0.7076153784959718
6362,1.0897153939718878,1.090840377303273,-0.3416627485631088,-0.34614051042372873
1657,-1.4955020828983794,-0.4059616000431452,0.5751974389350187,-1.2276986255655433
5202,-0.13090165357672934,-0.4807466291424353,0.5261435493057929,0.14464585048448736
587,-1.4874115105271406,-0.9860756106425366,-1.681016720117672,1.5315821213283956
5771,1.7594179205418328,-0.7801146168561665,1.5927216426468604,-1.9590641839496168
3696,3.1600143462090187,-1.0806533508178375,0.4933274008722774,1.196955102620166
559,1.7091472849271674,0.7539509644063752,-1.3053982710571626,-0.8825234428459058
6042,4.530524960821866,0.3283355452034804,1.3330891185343334,0.5985406947806899
2300,-1.1538456636312795,0.17947419782618193,-0.5504278178309242,-1.0698346128645149
5038,3.2575793751448816,-0.608850198966794,0.7445076674299995,0.7292369039495904
1628,-1.802014837937132,1.5410773210779163,-0.9933605671244663,0.4559345613557203
6388,-1.5814493598983927,-0.11863534271244153,1.3104498531939222,-1.2138901850611494
1266,-1.869471080919051,1.3526591238779746,1.354017800476927,2.0426503695022387
6551,1.0778235590581602,-0.7786550229762298,0.6814131038266826,0.5716916183901997
946,0.053422866785259426,0.2774049054003219,-1.1740919789194413,-0.09697243543857945
4955,0.8676050310415528,0.08320107238577663,-0.22631444752194702,0.28040868589173434
3488,-1.4334043062108914,1.240119593023114,-1.4576897845590653,0.24710854375345137
2487,-0.292980276001199,0.42160562162099796,0.6879674967841312,-0.7856428249559398
4493,0.33294203144909895,-0.3229976080798929,-0.24066133679120988,1.1096072508147568
5922,1.0799936201891516,0.1126493522986047,2.012155216806442,-2.0379356894941862
3317,-0.620483639694987,-0.23503138653640687,-1.2373400055425159,0.4663041422843874
4896,2.0402203744959237,0.06798208445932394,-0.6733110068577511,0.08658138009621551
6081,3.3277721411030994,-0.14693793459643026,0.14236492070939036,0.37703580581420765
4934,-0.36420388853948554,0.006609914908613271,0.1006027046524753,-1.1880355957106419
2570,-0.42679335142902924,1.9618740632637266,0.4512175284448733,0.2055063107497662
3160,-2.5985039978277005,-0.7096359720769582,0.0989967715797091,1.7115378290211412
4654,0.13292553548372021,-1.7465057170732918,0.9737526386728164,1.325950845643857
4606,2.607940785395044,0.26119983814115244,-1.5238947444650779,-0.4588555739030139
881,-1.7090671476124988,1.7280976507052677,1.2369320042916612,-0.038740579045722444
2362,-1.7231570453148466,1.2733949138418956,-0.5924419123457749,0.8857369932018729
2392,-0.6642364115666533,2.041830424527364,0.6476938769914588,0.7878325954812132
6953,1.9659558002196844,-1.5189211560099949,-1.4748114814916378,-0.84338020686178
988,-2.04735478196476,1.277600960766176,0.6282740329396242,0.1351178950719804
2157,-0.4323296526740731,-0.05058529250410106,0.5056996090889779,-1.5479265259202146
5206,-0.3035880185422913,0.6875615153393865,0.190569989574413,0.5747108875287852
548,-2.744521445984313,-1.7406063888816148,3.0324196046040885,-0.8341376016649529
5831,2.1923466449791698,1.5176633687751464,0.7609342886698502,-1.6447010712586267
3359,0.29284130810117875,-1.1038606468893761,-1.5771719294820807,-0.0950668439511307
6946,0.7939053422657504,-0.9047571570972172,0.7320832715623296,0.5119537130700113
4272,1.7906553490176869,-0.31765917895684836,2.435007268614778,0.07570451974939682
5635,0.07827320375377983,-1.2983363915722024,1.5168034599357416,-0.33733730739938345
3470,-1.7070197623367342,0.8723440626359953,1.1429298019657559,-0.26145769427888077
795,0.9284599247245515,-0.630570763304769,2.011337552344343,-1.1187344933267864
6227,0.6421031251252488,-0.14553617886988995,-1.8540511978373209,0.439441249961406
5907,-2.0082236587023674,0.8507337192815217,1.2134634658310435,-0.6896218777241292
5399,1.006756826321841,-0.15560410246411285,-1.6171198486889176,-0.4506252179144253
6522,-0.3457404977578613,-1.0764767246612512,-1.3595840166913042,1.4868098588617997
3862,1.0519068206597433,-0.29719224235461783,0.24259426962931005,0.06005065794917709
5179,0.2638439570375054,0.12541957487819985,-0.6407829444402259,0.193997569153685
3972,2.200937102583048,0.03171104256666183,-0.24719577323381262,-1.6415383976158102
5827,2.077481922377098,0.27236559810821637,0.04306235028719124,-1.4591217089159052
1288,-3.2160255403522524,-1.9332295919092475,0.1841390900851929,2.3668197997384466
3458,0.45393512773048866,-0.5853064538219945,-1.9816499303169248,1.2418887901774591
763,-0.6845134758686551,1.9663390163800514,0.08199603172889881,0.7380806444644149
1662,-0.5737488108741459,-0.3175378361791359,-0.28233975144606066,0.9431567806591449
6752,2.813235165663314,0.9675188963097828,-1.6678044382614228,-0.3961238087278969
3493,-3.0909041523802903,-1.8890314869249496,0.3535884695617408,1.3902914975361649
2896,0.10226866167433064,-1.5719909305378954,-1.8817551512010577,-0.16700594656672638
3969,-0.08118734985817187,-2.156403193089715,0.22992405577773792,-2.7089316853516885
1017,-0.6412802605949239,1.7198779487207525,-1.6406934641111568,0.9697067290730076
5504,0.5424468792405956,-0.0650473347499369,1.295162898298099,-0.252317278556025
337,-0.5927881903175602,-0.17291467815285494,-1.3569477397710081,1.2147278529338459
592,-0.09802195026668348,-0.5030144531802663,-0.521120991352939,-0.6080990630477103
3204,-3.240841126589576,-0.31530541433214915,-0.3238615643028213,-0.2271674525512409
4144,-2.0662090872492587,0.24793096118247324,0.7183355646279235,0.05952576304276969
3984,0.9907363242309059,-0.29389037367025744,0.37364988872306415,-0.4885023072309881
2347,-3.676982929042609,-1.1696940397002542,-0.34464815290083023,-1.5425630065757472
4750,1.9431982559726275,-0.9352678788808871,-0.3524144989522783,0.7392991172123914
206,-1.0864032469839133,0.3602283999213501,-1.1125216535170317,0.18915894669148015
1424,-0.24582670416821403,-0.39516948552193165,0.6602227552409309,1.7627789807547598
3829,1.566042475975864,-0.5018815660854153,0.18619005313108847,0.31439104112673544
3500,0.5081189838702954,-1.448746886340071,2.056173926564319,-0.7643416841463603
4172,1.4489490706845625,1.2167829434835031,-0.8845890094255345,1.9668406201276936
4360,1.3302128808035605,0.26262885592853497,0.4141004442399402,0.10640451073851286
3496,-1.0544575833186,0.18172330792460198,-0.17797606679170005,1.2544124337435292
3334,2.190155900696906,-0.35901358010139695,-1.1645317538660487,0.634651695243275
2839,-0.5219154186134445,-0.09414027749574437,1.979771474019405,2.0119637812663154
6111,2.6691209828494897,-0.6098724530791808,-0.33354197036539057,0.21226212264628203
6614,3.64483316475541,-0.4684790737287367,-0.6341690377776255,0.6043359344804865
3041,-2.027679423641397,1.2725815799101177,1.4545065316611179,-0.01190733286318246
6976,2.8429799294050966,1.3084168617619487,-0.07913272900200413,0.7015774274411825
5146,1.5060004920373065,1.850079380944419,0.04241393295372417,1.216648914574095
102,-2.9962203268062435,-0.39246277460700063,-0.7893336133136958,1.027029028971824
5888,4.31845862769807,0.2367867291484283,1.4631482699922385,-0.6955463765269994
2076,-1.4473308938870548,2.472439555430573,0.07562778435486564,0.24000974104018855
1357,-0.2977433331798696,1.3053732419459783,1.6525815061747635,0.5591535014476173
4899,2.028232916890136,-2.0528787081027655,-1.4770441334543745,0.7207962332356304
589,-0.3227540155604076,-0.2621021119849209,-1.2981928561762401,-1.1828652127846564
4017,-0.34926451675498105,-0.3117632184191927,0.7388701873286012,0.12271778699136218
3305,-1.489159957444977,0.2783800403371707,-0.5663471064640915,-1.134341914103354
6058,2.129407823469029,0.24050529081391042,-0.14895066906782814,-0.5738165299089252
2688,-3.2305819494238706,0.023824558541390223,0.5859468979914476,-1.8570009482650787
1228,0.14016722224519193,0.3181916149662683,-2.115959740959547,-0.3849072697608443
6421,-0.2752813026418509,-2.5829535540028865,-1.8611530250656774,0.8600016160673924
289,-1.649641425853891,-0.3281411665410313,1.5682072851808038,0.624230847464158
6060,0.04127426948290329,1.5862650560613827,-0.21102308518983867,0.009430084777805076
6086,1.3458325436544052,-0.41315149573626886,-0.779189604194576,0.6795844535557201
1758,-1.7180642879387433,-0.6931805824220806,-1.4334952298581316,-1.839799721315873
3318,-1.9556464012185824,0.40887099839220875,0.679863763077444,0.5201832037891667
2408,-4.678189592817371,-0.661319643226647,0.9681395549351532,1.9577277045030812
5879,1.7784604280033107,0.870212849168725,1.2273768408947916,-0.868862476800497
3821,2.499747938311443,0.6777403329483598,-0.014328206562374305,-0.2677226026895238
5165,2.6381150345879973,0.8286513106740577,0.06890854243811594,-0.7456592725466659
2176,0.4508309210788567,0.5627455941361587,-2.382801071197324,-1.0029249117791224
5041,0.42476487907853394,1.3733293700054154,2.9204031127773993,0.7146821419522396
2012,-0.9890549213260639,-0.4883411209749594,0.5072503250241863,0.6509555302794231
3729,4.421920721285609,-1.1902010161764032,0.6858634078999544,0.30586622317545364
2159,-1.4150785007071254,2.0130042513506474,-0.46747586998543833,0.1431208296102901
3600,-0.5805828384138226,-0.8328853105355565,-1.1564303711361328,0.7682457190805231
